Geneid,BT549,CaOV3,EEC16,EFO27,ES2,FT246,FT33,GTFR230,HEY,IOSE11,IOSE4,JHOC5,MCAS,MCF10A,MCF7,OAW42,RMGII,UWB1_289,VOA1056,Kuramochi
ENSG00000200344.1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116285.12,6,11,10,29,14,0,0,18,11,7,14,19,14,8,8,36,11,29,8,21
ENSG00000238290.1,8,0,7,2,9,2,2,0,6,1,2,1,8,5,0,2,2,2,4,4
ENSG00000232848.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ENSG00000229305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227634.2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200975.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233645.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251977.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162426.14,0,0,0,8,10,0,0,12,0,0,1,0,2,1,2,1,0,0,1,4
ENSG00000252254.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142599.17,24,15,30,40,23,1,4,18,26,29,18,8,35,16,15,46,78,25,16,67
ENSG00000232912.5,1,12,0,0,1,0,0,1,0,0,1,1,0,0,4,1,1,1,1,2
ENSG00000221083.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270282.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234619.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ENSG00000224315.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222511.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226545.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ENSG00000228423.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229716.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000074800.13,54,2,45,32,47,6,14,38,40,46,45,19,15,12,3,26,102,36,13,69
ENSG00000274258.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236269.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230679.1,24,6,3,19,8,0,2,11,6,6,5,14,5,10,4,6,7,13,9,15
ENSG00000201725.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000238249.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232208.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232663.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000131686.14,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,1,1,0
ENSG00000265141.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197241.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ENSG00000142583.17,0,1,0,0,1,1,0,0,2,0,0,1,0,0,0,1,1,0,7,2
ENSG00000252404.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180758.11,0,0,3,1,0,0,0,1,0,1,0,0,0,2,0,2,2,0,0,0
ENSG00000228526.6,7,35,82,84,2,2,3,109,436,194,89,65,18,120,37,140,185,13,345,59
ENSG00000284357.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234546.3,0,3,4,2,0,0,1,0,24,17,1,1,0,2,2,2,4,1,1,1
ENSG00000281937.1,0,8,8,5,0,0,0,2,7,10,4,0,0,3,4,3,13,1,13,3
ENSG00000049239.12,1,1,6,2,0,1,1,1,1,13,1,0,1,1,1,1,7,1,1,4
ENSG00000171621.13,2,1,0,0,2,1,0,0,1,1,1,0,2,1,2,2,5,3,2,0
ENSG00000252956.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235263.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000171612.6,0,2,0,2,2,3,1,3,0,0,1,0,1,1,0,0,2,3,1,6
ENSG00000231181.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188807.12,0,2,0,1,0,0,0,4,0,1,0,0,2,0,1,1,1,1,1,1
ENSG00000171608.15,470,207,288,92,98,10,1,96,134,225,146,262,160,211,97,247,345,173,154,552
ENSG00000179840.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233268.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENSG00000231789.2,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3
ENSG00000171603.16,78,28,115,55,76,3,5,57,85,81,91,42,83,90,29,178,233,121,67,151
ENSG00000271264.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000280113.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000178585.14,1,3,0,0,9,1,1,2,5,1,2,0,7,0,0,1,0,5,2,1
ENSG00000223989.1,364,452,288,262,362,4,5,306,457,471,229,268,1583,351,297,101,231,301,508,267
ENSG00000162441.11,2,0,4,4,3,4,0,11,0,0,2,2,2,2,2,1,4,7,3,1
ENSG00000228150.1,61,19,32,34,72,1,2,53,58,40,52,87,38,21,59,37,20,51,19,53
ENSG00000173614.13,2,1,1,3,2,0,0,1,2,0,0,0,1,1,0,0,1,1,0,1
ENSG00000202415.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283611.1,2,5,0,1,1,0,1,1,2,0,0,2,0,0,7,3,0,2,2,6
ENSG00000265521.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241326.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162444.11,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1,1
ENSG00000130939.18,1,0,6,5,3,6,1,8,4,3,3,6,5,3,0,6,16,4,5,16
ENSG00000224340.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233623.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201746.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000054523.17,42,17,12,32,2,3,1,10,4,18,2,15,5,5,10,8,14,6,4,21
ENSG00000264881.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199562.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264501.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142657.20,6,2,7,3,3,0,5,2,7,3,4,3,5,2,5,7,20,8,2,11
ENSG00000271989.1,47,15,8,63,38,6,0,45,15,15,37,56,13,15,27,16,9,42,29,60
ENSG00000251503.8,5,6,4,9,2,0,0,11,5,8,11,3,5,8,0,3,13,5,6,22
ENSG00000175279.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241563.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000160049.11,1,1,2,3,2,0,2,2,7,2,1,1,2,2,0,1,7,0,0,2
ENSG00000203469.2,411,106,171,520,481,11,8,183,291,157,156,232,176,129,89,203,276,586,153,406
ENSG00000142655.12,594,167,214,559,518,2,44,216,332,199,239,391,288,152,119,233,250,674,177,563
ENSG00000243267.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130940.14,1,4,6,9,0,4,7,4,0,0,1,0,9,2,2,1,5,1,5,3
ENSG00000272078.1,210,95,8,549,2,4,4,52,18,1,5,101,358,252,360,23,152,139,284,302
ENSG00000225158.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000175262.14,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000215785.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120948.16,1,0,1,4,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0
ENSG00000277726.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ENSG00000009724.16,88,35,96,114,72,1,2,81,134,85,90,71,88,109,20,80,310,71,205,265
ENSG00000271895.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116649.9,4,1,2,2,2,1,1,2,1,2,3,1,2,0,0,2,2,1,0,2
ENSG00000171824.13,34,18,4,21,17,1,4,16,19,17,12,20,18,14,13,18,48,31,19,22
ENSG00000226849.1,1160,421,406,479,871,14,16,1009,654,414,739,1349,551,438,367,559,709,741,549,1371
ENSG00000230337.1,296,125,134,112,225,0,1,292,177,136,177,355,171,112,132,159,155,227,150,324
ENSG00000198793.12,8,8,3,12,1,1,3,7,5,3,5,5,12,5,2,4,65,5,27,15
ENSG00000225602.5,124,110,97,117,88,22,19,201,70,88,84,146,114,71,57,107,637,99,114,159
ENSG00000253086.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171819.4,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,6,1,0,0
ENSG00000207451.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238173.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000120942.13,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,5,0,0,2
ENSG00000238199.1,2,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
ENSG00000224338.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204624.7,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
ENSG00000235643.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116661.9,20,57,24,78,9,1,6,19,0,37,28,33,130,36,17,69,18,20,68,112
ENSG00000132879.13,3,286,1,317,2,0,0,2,0,29,4,6,378,37,33,77,1,8,71,63
ENSG00000116663.10,7,2,1,12,4,0,0,5,1,1,2,1,1,4,2,1,1,2,2,3
ENSG00000116670.14,3,1,2,1,2,1,1,1,2,4,3,0,2,2,3,7,9,0,2,1
ENSG00000162490.6,2,1,0,4,1,1,0,0,0,1,2,0,0,0,5,0,0,10,1,0
ENSG00000177674.15,0,1,2,0,0,1,0,3,2,2,1,2,0,0,0,3,0,4,1,5
ENSG00000215910.7,123,543,179,183,15,3,6,135,451,171,62,231,620,175,152,490,671,264,362,885
ENSG00000177553.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000177000.10,54,31,12,34,25,1,2,17,68,19,18,13,17,15,8,88,102,32,10,64
ENSG00000011021.21,0,0,0,3,0,0,1,0,1,1,1,1,2,1,0,2,4,1,1,1
ENSG00000242349.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276470.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278852.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175206.10,26,6,3,26,24,0,0,4,17,2,3,42,9,0,3,18,27,19,4,20
ENSG00000275915.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120937.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224904.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000199347.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201801.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116685.15,2,0,1,1,1,1,2,2,0,0,3,1,1,0,0,0,0,0,1,2
ENSG00000083444.16,3,1,27,8,3,0,1,8,1,8,17,0,2,9,5,7,12,5,1,5
ENSG00000116688.16,5,3,2,4,0,0,0,6,3,1,2,2,14,2,1,4,3,7,1,3
ENSG00000270914.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116691.10,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,2,0,2
ENSG00000202461.1,1,0,3,3,1,0,0,1,0,2,2,0,0,1,1,1,0,1,0,1
ENSG00000276869.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243539.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120949.14,5,0,1,3,1,0,1,2,1,0,0,0,0,1,2,1,2,0,3,1
ENSG00000201135.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227875.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283789.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000028137.18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263676.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225196.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252969.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000048707.13,4,2,5,5,1,0,4,2,6,2,5,1,7,3,5,1,5,5,8,16
ENSG00000239149.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229484.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162496.8,2,0,5,5,1,0,0,0,1,3,1,1,8,3,0,0,29,0,8,9
ENSG00000221340.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276830.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272482.1,1,0,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
ENSG00000204518.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226166.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188984.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157330.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116726.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116721.9,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228338.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239810.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231103.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179172.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120952.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000243073.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187545.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204510.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207434.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232423.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274178.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274764.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277058.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229571.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277862.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236179.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275774.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233336.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179412.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204505.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279169.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279804.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250894.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270601.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231219.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207511.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182330.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237700.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204501.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228229.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204481.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204480.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204479.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204478.9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
ENSG00000162494.5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2
ENSG00000259961.1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
ENSG00000215909.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162493.16,0,0,13,0,0,0,1,0,5,8,0,1,0,5,0,0,0,1,24,0
ENSG00000222952.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237445.2,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,3,0
ENSG00000253085.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116731.22,3,4,2,6,1,1,0,7,1,2,3,5,2,3,5,2,8,3,3,3
ENSG00000189337.16,3,5,4,245,1,35,15,11,8,7,2,100,190,106,37,29,38,159,76,959
ENSG00000252151.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231606.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234593.2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,10,1,0,1,0,6
ENSG00000235829.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000175147.11,18,6,1,93,0,2,2,22,29,0,0,36,0,2,5,3,115,181,18,351
ENSG00000171729.13,0,1,2,3,0,0,0,2,1,6,0,20,26,8,7,3,2,9,6,5
ENSG00000204464.7,1,1,1,0,1,1,0,0,0,1,0,20,0,0,5,0,0,1,2,0
ENSG00000215720.4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000278480.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142621.19,2,4,1,2,47,0,0,1,16,1,1,7,42,1,3,6,2,107,10,16
ENSG00000233485.1,5,2,1,35,30,0,0,6,141,2,4,5,13,1,0,31,6,45,2,29
ENSG00000236045.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228140.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000142634.12,4,2,4,15,18,0,1,4,26,6,8,9,23,7,2,6,0,39,10,6
ENSG00000162438.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000142615.7,0,2,1,2,0,0,0,1,0,2,1,0,2,1,1,1,0,7,0,4
ENSG00000215704.9,12,78,18,47,10,0,1,12,35,30,24,31,38,30,2,19,23,41,19,91
ENSG00000132906.17,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
ENSG00000116138.12,166,124,45,11,314,7,6,68,169,24,1,0,39,1,158,0,6,443,19,448
ENSG00000251866.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272510.1,26,28,40,26,32,4,2,33,17,36,23,27,49,25,21,25,63,33,26,46
ENSG00000116771.5,4,1,3,4,1,0,0,2,0,2,1,2,1,2,0,1,3,3,3,12
ENSG00000237301.1,16,1,2,1,5,0,0,3,20,2,2,0,1,2,5,0,0,53,1,28
ENSG00000235084.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000252417.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236500.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197312.11,1,0,0,1,3,2,0,0,3,2,0,1,0,1,0,0,12,1,0,1
ENSG00000215695.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271742.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000116786.11,3,0,4,2,1,0,3,4,12,1,1,2,3,3,1,3,23,11,3,5
ENSG00000237938.5,2875,1519,3119,1830,1683,32,42,1629,3306,2623,2310,2802,2775,2003,1050,1982,9225,3824,5834,3263
ENSG00000162461.7,0,0,2,0,4,0,6,38,6,1,20,0,0,10,0,0,1,5,0,0
ENSG00000224459.1,12,5,7,23,7,0,0,5,6,2,14,9,9,12,5,97,140,10,29,28
ENSG00000162460.6,0,0,1,1,0,0,2,11,2,0,11,0,0,6,0,0,1,0,1,2
ENSG00000162458.12,2,3,6,6,0,0,1,3,4,8,5,10,9,5,1,0,5,5,9,2
ENSG00000224321.1,3,2,2,3,19,0,5,58,1,9,8,154,40,36,0,1,1,16,49,4
ENSG00000233954.6,1,1,0,0,3,0,0,4,4,2,0,15,1,0,0,0,2,4,2,8
ENSG00000178715.8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENSG00000179743.4,13,25,23,57,25,24,15,24,34,23,19,26,31,22,26,9,5,43,27,28
ENSG00000065526.10,7,1,2,10,0,1,0,10,4,3,8,1,10,4,5,4,4,9,1,13
ENSG00000270620.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116809.11,22,18,12,47,17,1,1,15,15,22,26,10,25,25,11,12,12,17,22,36
ENSG00000234607.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ENSG00000231353.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275503.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224966.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183888.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000233078.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000173641.17,0,50,3,0,0,0,0,0,0,1,2,0,0,2,2,19,0,1,2,45
ENSG00000186510.11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232456.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184908.17,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3
ENSG00000185519.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ENSG00000142627.12,14,8,5,18,16,1,1,21,34,3,9,17,42,3,5,6,21,51,28,13
ENSG00000227959.1,43,70,33,131,61,46,7,53,594,31,24,26,197,13,2,29,26,91,32,73
ENSG00000224621.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234166.1,31,98,36,52,13,1,0,25,3,38,31,19,15,9,27,10,17,138,7,32
ENSG00000142632.16,1,0,1,4,1,2,0,1,0,1,0,2,0,0,0,0,0,0,0,1
ENSG00000237276.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000132881.11,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
ENSG00000233929.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000037637.10,0,7,6,2,0,0,0,2,2,4,1,2,0,2,669,1,5,2,1,1
ENSG00000055070.16,24,15,13,19,16,2,5,21,18,22,20,22,28,11,31,15,34,18,11,37
ENSG00000226457.1,1,0,0,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,1,1
ENSG00000187144.11,7235,3831,5741,5219,8873,39,55,5602,6257,5466,7799,7502,6021,4713,3607,4304,5813,7860,5961,9896
ENSG00000157191.19,22,32,12,18,14,1,0,25,24,33,24,13,18,19,12,5,7,13,32,12
ENSG00000226029.1,26,67,40,60,29,5,0,44,34,35,58,37,9,49,25,18,8,17,44,21
ENSG00000080947.14,10,4,5,14,1,0,4,5,3,9,11,13,6,9,3,0,11,5,23,10
ENSG00000206652.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261135.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224174.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233421.4,0,8,0,0,1,0,0,1,2,3,0,1,3,0,0,0,0,0,6,0
ENSG00000277344.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
